Distrito Federal,Distrito Local,Municipio,Sección,Tipo Sección,Padrón Electoral,Listado Nominal,Casilla,Tipo Casilla,"Casilla
con urna electrónic",Domicilio,Localidad y Manzana,Ubicación,Referencia,Tipo Domicilio,postal_code,Distrito Federal_,Distrito Local_,Municipio_
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,278,URBANA,554,553,URBANA,C2,NO,"CALLE PIEDRA AZUL, NÚMERO 524, COLONIA LÁZARO CÁRDENAS, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0053,DOMICILIO PARTICULAR,"ESQUINA CON CALLE FOSFORITA, CONTRA ESQUINA CON ESTÉTICA UNISEX ROUSS",PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,279,URBANA,509,509,URBANA,B1,NO,"CALLE BRISA, SIN NÚMERO, COLONIA LA PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0092,GALERA DEL CERRITO,ENTRE CALLE FRANCISCO VILLA Y CALLE DEL POTOSÍ,LUGAR PÚBLICO,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,279,URBANA,509,509,URBANA,C1,NO,"CALLE BRISA, SIN NÚMERO, COLONIA LA PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0092,GALERA DEL CERRITO,ENTRE CALLE FRANCISCO VILLA Y CALLE DEL POTOSÍ,LUGAR PÚBLICO,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,279,URBANA,509,508,URBANA,C2,NO,"CALLE BRISA, SIN NÚMERO, COLONIA LA PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0092,GALERA DEL CERRITO,ENTRE CALLE FRANCISCO VILLA Y CALLE DEL POTOSÍ,LUGAR PÚBLICO,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,280,URBANA,716,715,URBANA,B1,NO,"CALLE CEDRO, SIN NÚMERO, COLONIA LA PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0028,ESCUELA PRIMARIA FEDERAL FRANCISCO ZARCO,ENTRE CALLES CONSTITUCIÓN Y FRANCISCO ZARCO,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,280,URBANA,715,714,URBANA,C1,NO,"CALLE CEDRO, SIN NÚMERO, COLONIA LA PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0028,ESCUELA PRIMARIA FEDERAL FRANCISCO ZARCO,ENTRE CALLES CONSTITUCIÓN Y FRANCISCO ZARCO,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,281,URBANA,549,549,URBANA,B1,NO,"CALLE LINARES, NÚMERO 5, COLONIA 20 DE NOVIEMBRE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0009,ESCUELA PRIMARIA NARCISO MENDOZA,FRENTE A LA IGLESIA,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,281,URBANA,549,549,URBANA,C1,NO,"CALLE LINARES, NÚMERO 5, COLONIA 20 DE NOVIEMBRE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0009,ESCUELA PRIMARIA NARCISO MENDOZA,FRENTE A LA IGLESIA,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,282,URBANA,665,663,URBANA,B1,NO,"CALLE LAS ROSAS, SIN NÚMERO, COLONIA 18 DE MARZO,
CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0055,ESCUELA PRIMARIA CLUB DE LEONES NÚMERO 1,ENTRE CALLES ENCINO Y ROBLE,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,282,URBANA,664,663,URBANA,C1,NO,"CALLE LAS ROSAS, SIN NÚMERO, COLONIA 18 DE MARZO, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0055,ESCUELA PRIMARIA CLUB DE LEONES NÚMERO 1,ENTRE CALLES ENCINO Y ROBLE,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,282,URBANA,664,663,URBANA,C2,NO,"CALLE LAS ROSAS, SIN NÚMERO, COLONIA 18 DE MARZO, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0055,ESCUELA PRIMARIA CLUB DE LEONES NÚMERO 1,ENTRE CALLES ENCINO Y ROBLE,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,282,URBANA,0,0,URBANA,S1,NO,"CARRETERA VALLES MANTE KILÓMETRO 1, FRACCIONAMIENTO VALLE ALTO, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0067,ESCUELA SECUNDARIA TÉCNICA NÚMERO 16,A UN COSTADO DE LA DIRECCIÓN DE AGUA POTABLE Y ALCANTARILLADO,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,283,URBANA,650,648,URBANA,B1,NO,"CALLE ESTADIO, SIN NÚMERO, COLONIA GUADALUPE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS
POTOSÍ.",1) CIUDAD VALLES 0030,ESCUELA PRIMARIA JOSÉ MA MORELOS,ENTRE CALLES GREGORIO TORRES QUINTERO Y CLAVEL,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,283,URBANA,649,648,URBANA,C1,NO,"CALLE ESTADIO, SIN NÚMERO, COLONIA GUADALUPE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0030,ESCUELA PRIMARIA JOSÉ MA MORELOS,ENTRE CALLES GREGORIO TORRES QUINTERO Y CLAVEL,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,283,URBANA,649,647,URBANA,C2,NO,"CALLE ESTADIO, SIN NÚMERO, COLONIA GUADALUPE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0030,ESCUELA PRIMARIA JOSÉ MA MORELOS,ENTRE CALLES GREGORIO TORRES QUINTERO Y CLAVEL,ESCUELA,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,284,URBANA,568,567,URBANA,B1,NO,"CALLE FELIPE ÁNGELES ESQUINA CON CALLE NARDOS, SIN NÚMERO, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0051,CANCHAS DE BASQUETBOL DE LA COLONIA FRANCISCO VILLA,AL LADO DE LA IGLESIA,LUGAR PÚBLICO,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,284,URBANA,568,567,URBANA,C1,NO,"CALLE FELIPE ÁNGELES ESQUINA CON CALLE NARDOS, SIN NÚMERO, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0051,CANCHAS DE BASQUETBOL DE LA COLONIA FRANCISCO VILLA,AL LADO DE LA IGLESIA,LUGAR PÚBLICO,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,284,URBANA,567,566,URBANA,C2,NO,"CALLE FELIPE ÁNGELES ESQUINA CON CALLE NARDOS, SIN NÚMERO, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0051,CANCHAS DE BASQUETBOL DE LA COLONIA FRANCISCO VILLA,AL LADO DE LA IGLESIA,LUGAR PÚBLICO,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,285,URBANA,421,421,URBANA,B1,NO,"CALLE NIÑOS HÉROES, SIN NÚMERO, COLONIA PLAN DE AYALA, CÓDIGO POSTAL 79030, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0006,ESCUELA PRIMARIA FEDERAL EMILIANO ZAPATA,ESQUINA CON CALLE MONTAÑO,ESCUELA,79030,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,285,URBANA,421,420,URBANA,C1,NO,"CALLE NIÑOS HÉROES, SIN NÚMERO, COLONIA PLAN DE AYALA, CÓDIGO POSTAL 79030, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0006,ESCUELA PRIMARIA FEDERAL EMILIANO ZAPATA,ESQUINA CON CALLE MONTAÑO,ESCUELA,79030,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,286,URBANA,694,694,URBANA,B1,NO,"CALLE ROBLES, SIN NÚMERO, COLONIA LA FLORIDA, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0021,PLAZA SEDESOL,ENTRE CALLE OLIVOS Y ANDADOR ÉBANO,LUGAR PÚBLICO,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,286,URBANA,694,693,URBANA,C1,NO,"CALLE ROBLES, SIN NÚMERO, COLONIA LA FLORIDA, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0021,PLAZA SEDESOL,ENTRE CALLE OLIVOS Y ANDADOR ÉBANO,LUGAR PÚBLICO,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,287,URBANA,605,605,URBANA,B1,NO,"CALLE SABINO, NÚMERO 412, COLONIA GUADALUPE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0052,DOMICILIO PARTICULAR,ENTRE CALLE MAGNOLIA Y CARRETERA AL INGENIO,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,287,URBANA,605,604,URBANA,C1,NO,"CALLE SABINO, NÚMERO 412, COLONIA GUADALUPE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0052,DOMICILIO PARTICULAR,ENTRE CALLE MAGNOLIA Y CARRETERA AL INGENIO,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,287,URBANA,605,604,URBANA,C2,NO,"CALLE SABINO, NÚMERO 412, COLONIA GUADALUPE, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0052,DOMICILIO PARTICULAR,ENTRE CALLE MAGNOLIA Y CARRETERA AL INGENIO,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,288,URBANA,603,601,URBANA,B1,NO,"CALLE TANCANHUITZ, NÚMERO 108, COLONIA LA PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0038,DOMICILIO PARTICULAR,ENTRE CALLES MICOS Y SIMÓN BOLÍVAR,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,288,URBANA,602,601,URBANA,C1,NO,"CALLE TANCANHUITZ, NÚMERO 211, COLONIA LA
PIMIENTA, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0038,DOMICILIO PARTICULAR,ENTRE CALLES MICOS Y SIMÓN BOLÍVAR,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,655,654,URBANA,B1,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,655,654,URBANA,C1,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,655,654,URBANA,C2,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,654,654,URBANA,C3,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES,
SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,654,653,URBANA,C4,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,654,653,URBANA,C5,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,289,URBANA,654,653,URBANA,C6,NO,"CALLE ALICIA, SIN NÚMERO, FRACCIONAMIENTO EL CARMEN TRES, CÓDIGO POSTAL 79069, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0082,ESCUELA PRIMARIA ENRIQUE ALMAZÁN NIETO,ENTRE CALLES DIANA Y REYNA ISABEL,ESCUELA,79069,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,290,URBANA,477,475,URBANA,B1,NO,"CALLE LINARES Y GENERAL OSUNA, NÚMERO 200, COLONIA 19 DE ENERO, CÓDIGO POSTAL 79059, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0035,DOMICILIO PARTICULAR,A UNA CUADRA DE UNIFORMES SAN LUIS,PARTICUL AR,79059,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,290,URBANA,477,475,URBANA,C1,NO,"CALLE LINARES, NÚMERO 10, COLONIA 19 DE ENERO, CÓDIGO POSTAL 79059, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0034,DOMICILIO PARTICULAR,ENTRE CALLES CÉSAR VITELA Y GREGORIO OSUNA,PARTICUL AR,79059,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,291,URBANA,536,535,URBANA,B1,NO,"CALLE LERDO DE TEJADA, SIN NÚMERO, COLONIA ALTAVISTA, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0037,ESCUELA PRIMARIA JOSÉ MARIANO JIMÉNEZ,ESQUINA CON CALLE COLÓN,ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,291,URBANA,535,535,URBANA,C1,NO,"CALLE LERDO DE TEJADA, SIN NÚMERO, COLONIA ALTAVISTA, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0037,ESCUELA PRIMARIA JOSÉ MARIANO JIMÉNEZ,ESQUINA CON CALLE COLÓN,ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,292,URBANA,561,561,URBANA,B1,NO,"CALLE FRANCISCO I MADERO, NÚMERO 913, COLONIA MOCTEZUMA, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0043,OFICINA PÚBLICA DEL SECTOR SIETE DE TELESECUNDARIA,ENTRE PRIVADA FRANCISCO I MADERO Y RÍO COY,OFICINA PÚBLICA,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,292,URBANA,560,560,URBANA,C1,NO,"CALLE FRANCISCO I MADERO, NÚMERO 1115, COLONIA MOCTEZUMA, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0042,DOMICILIO PARTICULAR,A MEDIA CUADRA DE PERFIGAS,PARTICUL AR,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,293,URBANA,571,570,URBANA,B1,NO,"CALLE PEDRO J. MÉNDEZ, ESQUINA CON CALLE ALLENDE, NÚMERO 702, COLONIA FRANCISCO I MADERO, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0011,DOMICILIO PARTICULAR,ENTRE CALLES MORELOS Y TOLTECAS,PARTICUL AR,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,293,URBANA,570,570,URBANA,C1,NO,"CALLE PEDRO J. MÉNDEZ, ESQUINA CON CALLE ALLENDE, NÚMERO 702, COLONIA FRANCISCO I MADERO, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0011,DOMICILIO PARTICULAR,ENTRE CALLES MORELOS Y TOLTECAS,PARTICUL AR,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,294,URBANA,630,630,URBANA,B1,NO,"CALLE AZTECAS, SIN NÚMERO, FRACCIONAMIENTO AVANCE, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0026,ESCUELA PRIMARIA FEDERAL PROFESOR GRACIANO SÁNCHEZ,A UN COSTADO DEL CAMPO GUADIANA,ESCUELA,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,294,URBANA,630,629,URBANA,C1,NO,"CALLE AZTECAS, SIN NÚMERO, FRACCIONAMIENTO AVANCE, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0026,ESCUELA PRIMARIA FEDERAL PROFESOR GRACIANO SÁNCHEZ,A UN COSTADO DEL CAMPO GUADIANA,ESCUELA,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,295,URBANA,567,567,URBANA,B1,NO,"CALLE HÉROE DE NACOZARI, SIN NÚMERO, COLONIA
ESTACIÓN, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0012,ESCUELA PRIMARIA FEDERAL DANIEL DELGADILLO,ESQUINA CON ANDADOR ALFONSO MIRELES,ESCUELA,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,295,URBANA,567,567,URBANA,C1,NO,"CALLE HÉROE DE NACOZARI, SIN NÚMERO, COLONIA ESTACIÓN, CÓDIGO POSTAL 79010, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0012,ESCUELA PRIMARIA FEDERAL DANIEL DELGADILLO,ESQUINA CON ANDADOR ALFONSO MIRELES,ESCUELA,79010,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,296,URBANA,751,747,URBANA,B1,NO,"CALLE ECUADOR, SIN NÚMERO, COLONIA CUAUHTÉMOC, CÓDIGO POSTAL 79040, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0069,ESCUELA SECUNDARIA PEDRO ANTONIO DE LOS SANTOS RIVERA,A UN COSTADO DE LOS TERRENOS DE LA FERIA,ESCUELA,79040,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,297,URBANA,633,632,URBANA,B1,NO,"CALLE PERIFÉRICO, SIN NÚMERO, COLONIA EL PORVENIR, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0064,ESCUELA PRIMARIA MARGARITA MAZA DE JUÁREZ,A CUADRA Y MEDIA DE UNIFORMES SAN LUIS,ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,297,URBANA,633,632,URBANA,C1,NO,"CALLE PERIFÉRICO, SIN NÚMERO, COLONIA EL PORVENIR, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS
POTOSÍ.",1) CIUDAD VALLES 0064,ESCUELA PRIMARIA MARGARITA MAZA DE JUÁREZ,A CUADRA Y MEDIA DE UNIFORMES SAN LUIS,ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,297,URBANA,632,632,URBANA,C2,NO,"CALLE PERIFÉRICO, SIN NÚMERO, COLONIA EL PORVENIR, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0064,ESCUELA PRIMARIA MARGARITA MAZA DE JUÁREZ,A CUADRA Y MEDIA DE UNIFORMES SAN LUIS,ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,298,URBANA,598,598,URBANA,B1,NO,"CALLE JUAN SARABIA, SIN NÚMERO, COLONIA LAS ÁGUILAS, CÓDIGO POSTAL 79060, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0021,ESCUELA PRIMARIA FEDERAL DAMIÁN CARMONA,ESQUINA CON CALLE RIVAS GUILLÉN,ESCUELA,79060,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,298,URBANA,598,598,URBANA,C1,NO,"CALLE JUAN SARABIA, SIN NÚMERO, COLONIA LAS ÁGUILAS, CÓDIGO POSTAL 79060, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0021,ESCUELA PRIMARIA FEDERAL DAMIÁN CARMONA,ESQUINA CON CALLE RIVAS GUILLÉN,ESCUELA,79060,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,298,URBANA,598,597,URBANA,C2,NO,"CALLE JUAN SARABIA, SIN NÚMERO, COLONIA LAS ÁGUILAS, CÓDIGO POSTAL 79060, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0021,ESCUELA PRIMARIA FEDERAL DAMIÁN CARMONA,ESQUINA CON CALLE RIVAS GUILLÉN,ESCUELA,79060,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,299,URBANA,643,643,URBANA,B1,NO,"CALLE PUEBLA, SIN NÚMERO, COLONIA SAN RAFAEL, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0039,DOMICILIO PARTICULAR,ENTRE CALLES CHILPANCINGO Y NUEVO LEÓN,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,299,URBANA,642,642,URBANA,C1,NO,"CALLE PUEBLA, SIN NÚMERO, COLONIA SAN RAFAEL, CÓDIGO POSTAL 79020, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0039,DOMICILIO PARTICULAR,ENTRE CALLES CHILPANCINGO Y NUEVO LEÓN,PARTICUL AR,79020,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,300,URBANA,708,708,URBANA,B1,NO,"CALLE EJÉRCITO MEXICANO, SIN NÚMERO, COLONIA RECUPERACIÓN ANFER, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0002,COLEGIO DE BACHILLERES NÚMERO 24,"SOBRE ANTIGUO LIBRAMIENTO, ENTRE CALLES IGNACIO ZARAGOZA Y TIERRA Y LIBERTAD",ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,300,URBANA,708,708,URBANA,C1,NO,"CALLE EJÉRCITO MEXICANO, SIN NÚMERO, COLONIA RECUPERACIÓN ANFER, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0002,COLEGIO DE BACHILLERES NÚMERO 24,"SOBRE ANTIGUO LIBRAMIENTO, ENTRE CALLES IGNACIO ZARAGOZA Y TIERRA Y LIBERTAD",ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,300,URBANA,708,708,URBANA,C2,NO,"CALLE EJÉRCITO MEXICANO, SIN NÚMERO, COLONIA RECUPERACIÓN ANFER, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0002,COLEGIO DE BACHILLERES NÚMERO 24,"SOBRE ANTIGUO LIBRAMIENTO, ENTRE CALLES IGNACIO ZARAGOZA Y TIERRA Y LIBERTAD",ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,300,URBANA,708,707,URBANA,C3,NO,"CALLE EJÉRCITO MEXICANO, SIN NÚMERO, COLONIA RECUPERACIÓN ANFER, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0002,COLEGIO DE BACHILLERES NÚMERO 24,"SOBRE ANTIGUO LIBRAMIENTO, ENTRE CALLES IGNACIO ZARAGOZA Y TIERRA Y LIBERTAD",ESCUELA,79050,4,12,13
CIUDAD VALLES,CIUDAD VALLES,CIUDAD VALLES,300,URBANA,708,707,URBANA,C4,NO,"CALLE EJÉRCITO MEXICANO, SIN NÚMERO, COLONIA RECUPERACIÓN ANFER, CÓDIGO POSTAL 79050, CIUDAD VALLES, SAN LUIS POTOSÍ.",1) CIUDAD VALLES 0002,COLEGIO DE BACHILLERES NÚMERO 24,"SOBRE ANTIGUO LIBRAMIENTO, ENTRE CALLES IGNACIO ZARAGOZA Y TIERRA Y LIBERTAD",ESCUELA,79050,4,12,13
